kant_CODE,kant_name,keskus_CODE,keskus_name,population,workers,share_to_center,top_pt_dest,n_trips_to_top,total_outbound_trips,n_trips_to_keskus,n_services_to_keskus,median_travel_time_min,avg_travel_time_min,min_travel_time_min,max_travel_time_min,first_departure_hour,last_departure_hour,service_span_hours,avg_frequency_min,am_peak_services,off_peak_services,hours_with_service,cv_hourly,pm_return_services,pm_return_hours_covered,prop_to_keskus,pt_matches_commute,has_pt_service,has_am_service,has_pm_return,return_feasible,is_center
K193,Keila-Joa,K663,Tallinn,NA,NA,NA,K325,34,61,27,27,49,47.1,35,52,6,23,17,40.2,7,20,15,0.6012919658690733,7,4,0.4426229508196721,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K192,Keila linn,K663,Tallinn,NA,NA,NA,K663,100,196,100,100,27,30.9,19,58,5,23,18,10.9,20,80,19,0.4603863112165211,32,4,0.5102040816326531,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K194,Kelvingi,K663,Tallinn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K663,Tallinn,K663,Tallinn,NA,NA,NA,K078,374,1617,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
K196,Kestla,K213,Kiviõli linn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K197,Kihelkonna,K270,Kuressaare linn,NA,NA,NA,K270,9,15,9,9,43,46.7,35,70,6,19,13,99.6,2,7,8,0.3142696805273545,4,3,0.6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K198,Kihlepa-Soomra,K531,Pärnu linn,NA,NA,NA,K042,10,12,7,7,22,22,21,23,6,19,13,133.5,1,6,7,0,2,2,0.5833333333333334,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K199,Kihlevere-Ama,K663,Tallinn,NA,NA,NA,K004,4,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K201,Kiideva,K061,Haapsalu linn,NA,NA,NA,K061,3,3,3,3,48,49,47,52,6,19,13,370,1,2,3,0,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K202,Kiikla,K225,Kohtla-Järve linn,NA,NA,NA,K225,13,13,13,13,23,27.5,18,35,6,19,13,65.6,2,11,10,0.3715737627228061,4,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K204,Kiili,K663,Tallinn,NA,NA,NA,K203,73,73,45,45,33,33.2,28,45,0,23,23,25.1,8,37,19,0.5666545629305267,15,4,0.6164383561643836,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K203,Kiili alev,K663,Tallinn,NA,NA,NA,K204,74,103,58,58,28,28,12,42,0,23,23,19.4,12,46,19,0.582674731543903,15,4,0.5631067961165048,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K205,Kiisa-Kurtna,K663,Tallinn,NA,NA,NA,K663,49,98,49,49,40,35.5,14,67,5,22,17,20.6,12,37,18,0.5607386306837644,17,4,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K206,Kiiu,K663,Tallinn,NA,NA,NA,K663,27,53,27,27,46,48.2,25,73,6,22,16,37.7,6,21,16,0.6389291452695652,8,4,0.5094339622641509,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K207,Kikepera,K531,Pärnu linn,NA,NA,NA,K531,2,2,2,2,38,38,36,40,8,16,8,491,0,2,2,0,1,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
K208,Kilingi-Nõmme linn,K531,Pärnu linn,NA,NA,NA,K531,17,38,17,17,40,44.9,30,94,6,19,13,48.1,4,13,12,0.36347904744313214,6,4,0.4473684210526316,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K209,Kiltsi-Vao,K663,Tallinn,NA,NA,NA,K544,7,18,4,4,95.5,97,89,108,7,22,15,304.3,1,3,4,0,1,2,0.2222222222222222,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K210,Kirbla,K663,Tallinn,NA,NA,NA,K340,12,21,2,2,69,69,69,69,15,20,5,280,0,2,2,0,0,0,0.09523809523809523,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
K211,Kirna,K458,Paide linn,NA,NA,NA,K708,29,57,27,27,9,10.7,8,41,0,22,22,43.8,5,22,19,0.42713194795077025,8,4,0.47368421052631576,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K212,Kivi-Vigala,K663,Tallinn,NA,NA,NA,K416,7,12,1,1,110,110,110,110,12,12,0,NA,0,1,1,NA,0,0,0.08333333333333333,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
K213,Kiviõli linn,K213,Kiviõli linn,NA,NA,NA,K371,23,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
K214,Klooga,K663,Tallinn,NA,NA,NA,K663,32,62,32,32,35,44.8,29,90,5,22,17,31.5,7,25,18,0.45475429694312447,10,4,0.5161290322580645,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K215,Kloogaranna,K663,Tallinn,NA,NA,NA,K663,41,86,41,41,52,52.7,34,65,6,23,17,25.8,7,34,18,0.44684568269425207,11,4,0.47674418604651164,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K218,Kodasema,K458,Paide linn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K219,Kodasoo,K663,Tallinn,NA,NA,NA,K113,25,45,22,22,42,40,22,46,6,22,16,45.1,5,17,14,0.48104569292083477,6,4,0.4888888888888889,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K220,Kodila,K663,Tallinn,NA,NA,NA,K020,8,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K221,Koeru,K663,Tallinn,NA,NA,NA,K414,6,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K223,Kohila,K663,Tallinn,NA,NA,NA,K222,48,59,28,28,28,37.6,20,72,6,22,16,35.3,7,21,14,0.4385290096535146,10,4,0.4745762711864407,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K222,Kohila alev,K663,Tallinn,NA,NA,NA,K223,48,61,22,22,35,43.8,26,69,6,21,15,45.4,5,17,11,0.31622776601683794,8,4,0.36065573770491804,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K226,Kohtla-Nõmme alev,K225,Kohtla-Järve linn,NA,NA,NA,K225,19,22,19,19,18,17.2,15,18,6,22,16,52.7,3,16,14,0.46665956383542695,6,4,0.8636363636363636,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K224,Kohtla,K225,Kohtla-Järve linn,NA,NA,NA,K225,52,68,52,52,12,12.5,4,43,6,22,16,18.9,9,43,17,0.45462571574881055,15,4,0.7647058823529411,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K227,Koigi,K458,Paide linn,NA,NA,NA,K605,13,26,12,12,21,28.8,19,69,6,18,12,66.5,3,9,10,0.3513641844631533,3,2,0.46153846153846156,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K228,Koikküla,K740,Valga linn,NA,NA,NA,K740,4,8,4,4,19,20.5,17,27,6,17,11,202.3,2,2,4,0,1,1,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K229,Kokora,K674,Tartu linn,NA,NA,NA,K017,7,10,6,6,82.5,81.8,56,100,7,18,11,136.2,2,4,4,0.6666666666666666,3,3,0.6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K230,Koksvere,K663,Tallinn,NA,NA,NA,K443,13,29,6,6,105,104.7,99,108,7,16,9,111,1,5,6,0,3,3,0.20689655172413793,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K232,Kolga-Jaani,K789,Viljandi linn,NA,NA,NA,K789,7,11,7,7,41,43.4,28,77,7,20,13,129.3,2,5,5,0.3912303982179758,2,2,0.6363636363636364,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K231,Kolga,K663,Tallinn,NA,NA,NA,K233,21,42,20,20,73,70.6,50,84,5,21,16,51.2,4,16,15,0.5428101483418094,6,4,0.47619047619047616,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K233,Kolgaküla,K663,Tallinn,NA,NA,NA,K663,26,53,26,26,75.5,74.8,57,92,5,21,16,39,6,20,15,0.5545096758018778,9,4,0.49056603773584906,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K234,Koljala-Vainu,K213,Kiviõli linn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K235,Kolu,K709,Türi linn,NA,NA,NA,K709,4,5,4,4,19,19,12,26,6,14,8,151.7,1,3,4,0,1,1,0.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K236,Koluvere,K663,Tallinn,NA,NA,NA,K262,8,18,2,2,51,51,51,51,15,20,5,280,0,2,2,0,0,0,0.1111111111111111,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
K237,Konguta,K674,Tartu linn,NA,NA,NA,K025,10,17,8,8,66,76.9,55,122,6,21,15,129,3,5,5,0.5590169943749473,2,1,0.47058823529411764,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K238,Konuvere,K663,Tallinn,NA,NA,NA,K417,8,12,2,2,65.5,65.5,65,66,8,21,13,798,0,2,2,0,1,1,0.16666666666666666,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K239,Koogi,K674,Tartu linn,NA,NA,NA,K313,3,7,1,1,52,52,52,52,8,8,0,NA,0,1,1,NA,1,1,0.14285714285714285,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K240,Koogu,K545,Rakvere linn,NA,NA,NA,K545,3,6,3,3,32,31.7,31,32,7,17,10,315,1,2,3,0,2,2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K241,Koonga,K531,Pärnu linn,NA,NA,NA,K102,7,13,6,6,47,53,46,81,5,16,11,125,1,5,5,0.37267799624996495,2,2,0.46153846153846156,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K242,Kooraste,K674,Tartu linn,NA,NA,NA,K163,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K243,Koosa,K674,Tartu linn,NA,NA,NA,K674,19,35,19,19,45,46.9,38,60,6,19,13,42.5,6,13,10,0.4608394925110069,8,4,0.5428571428571428,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K244,Kootsi,K789,Viljandi linn,NA,NA,NA,K135,2,4,1,1,45,45,45,45,9,9,0,NA,0,1,1,NA,1,1,0.25,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K248,Kose-Uuemõisa,K663,Tallinn,NA,NA,NA,K245,39,55,34,34,50,44.4,25,71,4,22,18,33.7,6,28,19,0.5128116404165497,7,4,0.6181818181818182,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K245,Kose,K663,Tallinn,NA,NA,NA,K248,39,73,25,25,62,60.2,39,81,5,22,17,42.5,6,19,16,0.5709407441524325,11,4,0.3424657534246575,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K246,Kose,K118,Jõhvi linn,NA,NA,NA,K118,89,96,89,89,6,6.8,4,15,5,23,18,12.1,16,73,19,0.4447003709831906,6,3,0.9270833333333334,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K247,Kose,K813,Võru linn,NA,NA,NA,K813,47,53,47,47,9,21.4,6,118,5,23,18,23,7,40,19,0.5930367364643084,12,4,0.8867924528301887,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K249,Kostivere,K663,Tallinn,NA,NA,NA,K663,19,24,19,19,43,43.6,40,49,6,21,15,52.5,4,15,14,0.46665956383542695,8,4,0.7916666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K250,Kotinuka,K118,Jõhvi linn,NA,NA,NA,K118,2,2,2,2,11,11,11,11,7,17,10,605,1,1,2,0,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K251,Krabi,K813,Võru linn,NA,NA,NA,K813,5,5,5,5,45,72.2,38,123,6,18,12,170.8,2,3,4,0.4,2,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K252,Krootuse,K674,Tartu linn,NA,NA,NA,K094,7,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
K253,Kudina,K674,Tartu linn,NA,NA,NA,K115,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K254,Kudjape,K270,Kuressaare linn,NA,NA,NA,K270,38,38,38,38,6,15.6,1,42,6,22,16,24.5,8,30,15,0.49182071303603137,13,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K255,Kudruküla,K422,Narva linn,NA,NA,NA,K422,37,54,37,37,14,16.3,6,33,6,22,16,27.2,5,32,17,0.40563056810280096,10,4,0.6851851851851852,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K256,Kuigatsi,K740,Valga linn,NA,NA,NA,K740,12,24,12,12,37,37.5,25,51,6,21,15,80.5,2,10,9,0.375,4,3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K257,Kuijõe,K663,Tallinn,NA,NA,NA,K491,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K258,Kuima-Tännassilma,K523,Põlva linn,NA,NA,NA,K523,13,19,13,13,3,4.2,2,9,7,19,12,61.6,5,8,8,0.4578608056263661,3,2,0.6842105263157895,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K259,Kuimetsa,K663,Tallinn,NA,NA,NA,K151,12,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K260,Kukruse,K118,Jõhvi linn,NA,NA,NA,K225,149,163,90,90,8,9.6,5,29,5,22,17,11.4,16,74,18,0.4115966043420213,25,4,0.5521472392638037,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K261,Kuldre,K674,Tartu linn,NA,NA,NA,K028,9,17,2,2,89,89,89,89,6,14,8,515,1,1,2,0,1,1,0.11764705882352941,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K262,Kullamaa,K663,Tallinn,NA,NA,NA,K236,8,18,3,3,54,57,54,63,10,20,10,292,0,3,3,0,1,1,0.16666666666666666,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K263,Kullimaa,K709,Türi linn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K265,Kunda,K545,Rakvere linn,NA,NA,NA,K264,17,21,14,14,28,27.6,25,30,6,21,15,67.3,3,11,13,0.25753937681885647,4,4,0.6666666666666666,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K264,Kunda linn,K663,Tallinn,NA,NA,NA,K265,16,31,1,1,126,126,126,126,7,7,0,NA,0,1,1,NA,0,0,0.03225806451612903,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
K266,Kungla,K674,Tartu linn,NA,NA,NA,K684,13,27,2,2,83,83,78,88,6,15,9,520,1,1,2,0,1,1,0.07407407407407407,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K267,Kuremaa,K115,Jõgeva linn,NA,NA,NA,K115,15,23,15,15,17,17.8,12,42,7,19,12,50.6,3,12,10,0.35136418446315326,6,4,0.6521739130434783,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K270,Kuressaare linn,K270,Kuressaare linn,NA,NA,NA,K316,46,108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
K271,Kurtna,K118,Jõhvi linn,NA,NA,NA,K118,7,14,7,7,20,20.1,18,22,6,19,13,129.7,2,5,7,0,2,2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K272,Kuusalu,K663,Tallinn,NA,NA,NA,K663,32,60,32,32,50,50.3,25,78,5,22,17,31.6,6,26,17,0.5597807536772768,10,4,0.5333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K273,Kuusiku,K554,Rapla,NA,NA,NA,K554,15,26,15,15,9,12.6,9,35,7,19,12,50.9,4,11,11,0.36998498468030955,7,4,0.5769230769230769,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K274,Kuusna,K663,Tallinn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K275,Kuutsi,K813,Võru linn,NA,NA,NA,K606,4,4,2,2,89.5,89.5,68,111,10,12,2,120,0,2,2,0,1,1,0.5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K276,Kõima,K531,Pärnu linn,NA,NA,NA,K241,5,8,3,3,59,62.7,53,76,8,11,3,91.5,0,3,2,0.47140452079103173,1,1,0.375,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K278,Kõljala,K270,Kuressaare linn,NA,NA,NA,K270,17,26,17,17,22,25.2,16,75,5,19,14,50.8,5,12,10,0.4842780013815086,7,3,0.6538461538461539,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K279,Kõmsi,K663,Tallinn,NA,NA,NA,K340,13,27,3,3,92,94.7,92,100,10,19,9,291.5,0,3,3,0,0,0,0.1111111111111111,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
K280,Kõnnu,K663,Tallinn,NA,NA,NA,K663,16,24,16,16,60,53.8,37,64,6,22,16,60.3,1,15,11,0.6422616289332566,3,3,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K281,Kõo,K521,Põltsamaa linn,NA,NA,NA,K230,10,16,6,6,24,23,16,27,6,17,11,128.8,2,4,5,0.37267799624996495,3,3,0.375,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K283,Kõpu,K789,Viljandi linn,NA,NA,NA,K789,9,13,9,9,25,27.8,24,42,6,19,13,100,2,7,6,0.3651483716701107,3,3,0.6923076923076923,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K284,Kõrgessaare,K292,Kärdla linn,NA,NA,NA,K323,10,11,6,6,15,15,14,16,7,20,13,157.2,2,4,6,0,2,2,0.5454545454545454,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K286,Kõrveküla,K674,Tartu linn,NA,NA,NA,K674,71,98,71,71,20,19.7,8,60,6,22,16,14.4,14,57,17,0.4577193924813773,22,4,0.7244897959183674,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K287,Kõrvemetsa,K663,Tallinn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K288,Kõue,K663,Tallinn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K289,Kädva,K663,Tallinn,NA,NA,NA,K191,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K291,Käravete,K663,Tallinn,NA,NA,NA,K030,8,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K292,Kärdla linn,K292,Kärdla linn,NA,NA,NA,K692,17,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
K293,Kärevere,K674,Tartu linn,NA,NA,NA,K674,9,17,9,9,28,31.8,23,58,6,18,12,88.6,3,6,7,0.3795166950355407,4,4,0.5294117647058824,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K294,Kärkna,K674,Tartu linn,NA,NA,NA,K674,14,15,14,14,20,34.1,10,133,6,23,17,77.2,4,10,12,0.33364240464065276,3,3,0.9333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K295,Kärla,K270,Kuressaare linn,NA,NA,NA,K453,14,15,10,10,13,13.1,10,17,7,20,13,88.7,4,6,8,0.3703280399090206,4,3,0.6666666666666666,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K296,Kärstna,K789,Viljandi linn,NA,NA,NA,K789,2,5,2,2,40,40,39,41,6,15,9,542,1,1,2,0,0,0,0.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
K297,Käru,K663,Tallinn,NA,NA,NA,K599,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K298,Käru,K663,Tallinn,NA,NA,NA,K335,11,20,8,8,62.5,64.6,60,72,6,21,15,128.6,2,6,8,0,3,3,0.4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K299,Käsmu,K663,Tallinn,NA,NA,NA,K815,8,8,3,3,88,85,71,96,6,19,13,394,1,2,3,0,0,0,0.375,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
K300,Käsukonna,K458,Paide linn,NA,NA,NA,K458,7,11,7,7,22,24.6,22,31,7,17,10,103.3,2,5,6,0.34992710611188255,2,2,0.6363636363636364,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K301,Kääpa,K674,Tartu linn,NA,NA,NA,K403,7,18,6,6,59,70.5,42,112,6,16,10,110.4,2,4,6,0,3,2,0.3333333333333333,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K302,Kääpa,K813,Võru linn,NA,NA,NA,K813,17,28,17,17,10,20.5,8,87,6,18,12,42.9,5,12,11,0.44488636238091855,6,3,0.6071428571428571,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K303,Külitse,K674,Tartu linn,NA,NA,NA,K674,56,86,56,56,23,32.4,12,148,5,21,16,18,13,43,17,0.6852642217213946,15,4,0.6511627906976745,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K304,Kündja,K813,Võru linn,NA,NA,NA,K060,4,4,3,3,39,41,38,46,8,17,9,267.5,0,3,3,0,1,1,0.75,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K305,Küti,K545,Rakvere linn,NA,NA,NA,K545,13,21,13,13,27,37,24,90,6,21,15,74.8,2,11,10,0.3715737627228061,3,3,0.6190476190476191,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K306,Kütimäe,K521,Põltsamaa linn,NA,NA,NA,K521,6,9,6,6,24,25.3,20,32,6,18,12,137,2,4,6,0,2,2,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K307,Laagna,K422,Narva linn,NA,NA,NA,K422,25,49,25,25,19,19.2,12,29,6,21,15,39,4,21,15,0.3703280399090206,6,4,0.5102040816326531,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K308,Laagri,K663,Tallinn,NA,NA,NA,K663,295,383,295,295,16,21.1,1,59,0,23,23,3.9,40,255,20,0.30941519743746865,77,4,0.7702349869451697,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K310,Laatre,K740,Valga linn,NA,NA,NA,K740,12,22,12,12,26,25.5,22,28,7,20,13,71.9,3,9,8,0.5039526306789696,5,4,0.5454545454545454,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K311,Laekannu,K663,Tallinn,NA,NA,NA,K044,6,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K312,Laekvere,K663,Tallinn,NA,NA,NA,K545,9,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K313,Laeva,K674,Tartu linn,NA,NA,NA,K674,7,15,7,7,29,30.1,25,40,6,18,12,118.2,2,5,6,0.34992710611188255,4,4,0.4666666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K314,Lagedi,K663,Tallinn,NA,NA,NA,K663,62,79,62,62,24,23.8,18,41,5,22,17,16.5,9,53,18,0.45874018105288306,19,4,0.7848101265822784,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K315,Laheda,K523,Põlva linn,NA,NA,NA,K523,14,25,14,14,18.5,21.6,10,67,7,19,12,57.3,5,9,10,0.6900655593423544,5,3,0.56,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K316,Laheküla,K270,Kuressaare linn,NA,NA,NA,K270,46,55,46,46,6,12.8,3,42,7,21,14,18.9,11,35,15,0.48471088236339555,16,4,0.8363636363636363,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K317,Laiksaare,K531,Pärnu linn,NA,NA,NA,K386,6,9,5,5,59,66.2,46,101,6,18,12,171.2,3,2,4,0.4,2,1,0.5555555555555556,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K319,Laitse-Ruila,K663,Tallinn,NA,NA,NA,K564,31,74,30,30,39,42.4,30,62,6,22,16,33.1,6,24,17,0.42638662684886774,10,4,0.40540540540540543,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K320,Laiuse,K115,Jõgeva linn,NA,NA,NA,K115,13,22,13,13,10,20.7,7,95,6,19,13,64,3,10,11,0.3422860840197998,6,4,0.5909090909090909,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K321,Lasila,K545,Rakvere linn,NA,NA,NA,K545,13,23,13,13,14,26.9,11,96,7,20,13,67.8,5,8,8,0.4578608056263661,5,3,0.5652173913043478,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K322,Lasva,K813,Võru linn,NA,NA,NA,K813,16,26,16,16,19,23.9,16,79,6,18,12,45.1,4,12,9,0.37500000000000006,6,3,0.6153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K323,Lauka,K292,Kärdla linn,NA,NA,NA,K284,11,11,6,6,18,18,17,19,7,20,13,157.2,2,4,6,0,2,2,0.5454545454545454,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K324,Laukna,K663,Tallinn,NA,NA,NA,K236,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
